age,hsged,white,black,hispanic,native,asian,children,married,male,treatment,total_earn
33,0,0,1,0,0,0,0,0,1,1,9573
19,1,0,1,0,0,0,0,0,0,0,15709
29,0,0,1,0,0,0,1,1,1,1,3296
58,0,1,0,0,0,0,0,0,1,0,4230
18,0,0,0,1,0,0,0,0,0,1,29625
27,0,0,1,0,0,0,1,0,1,1,9264
30,1,1,0,0,0,0,0,0,1,0,14063
20,0,1,0,0,0,0,1,1,1,0,37400
30,1,1,0,0,0,0,0,0,1,1,54780
22,1,1,0,0,0,0,0,0,1,1,9561
20,0,0,0,0,0,1,0,0,1,1,18341
24,0,1,0,0,0,0,0,0,1,0,24171
29,1,1,0,0,0,0,0,0,0,1,36767
27,0,1,0,0,0,0,0,0,1,1,36351
18,0,0,0,1,0,0,0,0,1,0,1406
23,1,0,1,0,0,0,1,1,0,1,19776
26,1,0,0,1,0,0,1,1,1,1,1788
20,1,1,0,0,0,0,1,0,1,1,0
24,0,1,0,0,0,0,1,1,1,1,3618
44,0,1,0,0,0,0,0,0,1,1,13749
26,1,0,0,1,0,0,1,1,1,1,33159
33,1,1,0,0,0,0,0,0,1,1,32837
49,0,1,0,0,0,0,1,0,0,0,9516
35,1,0,0,1,0,0,1,1,0,1,4278
27,1,0,1,0,0,0,1,0,0,0,34977
35,1,0,1,0,0,0,1,0,0,1,4983
29,1,1,0,0,0,0,1,0,0,0,20061
45,0,0,0,1,0,0,0,0,1,1,47996
18,0,0,1,0,0,0,1,0,1,1,22153
39,0,1,0,0,0,0,1,0,1,0,17103
36,1,1,0,0,0,0,1,1,1,1,40463
31,1,0,0,1,0,0,0,0,1,1,13698
35,1,1,0,0,0,0,0,0,1,1,45662
17,0,0,1,0,0,0,0,0,1,1,0
18,0,0,0,0,0,1,0,0,0,0,9533
34,1,0,1,0,0,0,1,0,0,1,5922
18,0,1,0,0,0,0,0,0,1,1,6278
36,0,0,0,1,0,0,0,0,1,1,26559
26,0,0,0,1,0,0,1,1,1,1,30291
33,1,1,0,0,0,0,0,1,0,0,10584
30,0,1,0,0,0,0,0,0,1,1,1235
27,1,0,1,0,0,0,1,1,0,1,14471
24,1,1,0,0,0,0,0,0,1,1,0
16,0,1,0,0,0,0,0,0,1,1,10928
30,0,0,0,1,0,0,0,0,1,1,0
37,1,1,0,0,0,0,0,0,0,0,24336
26,1,1,0,0,0,0,0,1,0,0,4774
21,0,0,0,0,1,0,0,0,0,1,1383
26,1,1,0,0,0,0,1,0,0,0,16228
61,0,1,0,0,0,0,0,1,1,1,0
16,0,0,1,0,0,0,1,0,0,0,0
24,1,0,1,0,0,0,0,0,1,1,0
22,0,1,0,0,0,0,0,0,1,1,4824
22,0,1,0,0,0,0,1,0,0,1,8181
18,0,0,0,1,0,0,1,0,0,1,1655
40,1,1,0,0,0,0,0,0,1,1,49695
29,0,0,0,1,0,0,0,1,0,1,37950
20,1,1,0,0,0,0,0,0,0,1,36680
32,1,1,0,0,0,0,1,1,1,0,39230
42,0,1,0,0,0,0,0,0,1,0,2881
34,0,1,0,0,0,0,1,1,1,1,79253
35,0,1,0,0,0,0,1,1,0,0,0
19,0,0,1,0,0,0,0,0,1,1,43830
28,1,1,0,0,0,0,1,0,0,0,55173
29,1,1,0,0,0,0,1,1,1,1,31076
19,1,1,0,0,0,0,1,1,0,0,4440
49,1,1,0,0,0,0,1,1,0,0,0
30,0,1,0,0,0,0,1,1,0,1,24146
27,1,1,0,0,0,0,0,0,1,1,20098
26,1,1,0,0,0,0,0,0,0,0,1140
33,1,1,0,0,0,0,0,0,1,0,1550
39,1,1,0,0,0,0,0,1,1,1,15816
43,0,1,0,0,0,0,0,0,1,1,82
33,1,0,1,0,0,0,1,1,1,0,28283
28,0,1,0,0,0,0,1,0,0,0,9942
44,1,1,0,0,0,0,1,1,0,0,50241
19,0,0,1,0,0,0,0,0,0,1,16006
28,0,0,0,0,0,1,0,1,1,0,9480
37,0,0,1,0,0,0,0,0,1,1,25755
27,0,0,0,1,0,0,0,0,0,1,20689
26,0,1,0,0,0,0,0,0,0,1,9798
24,1,1,0,0,0,0,0,0,0,0,16463
18,0,0,1,0,0,0,0,0,1,0,1293
24,1,0,0,1,0,0,0,0,0,1,11327
48,1,1,0,0,0,0,0,0,0,1,1516
47,0,1,0,0,0,0,0,0,0,1,21156
18,0,0,0,1,0,0,0,0,1,1,15161
33,1,1,0,0,0,0,1,1,0,1,8556
23,1,1,0,0,0,0,0,0,1,1,62175
36,1,1,0,0,0,0,0,0,1,1,6336
17,1,1,0,0,0,0,1,0,0,0,7824
22,1,0,1,0,0,0,0,0,0,1,519
41,0,0,1,0,0,0,0,0,1,1,42897
23,1,0,1,0,0,0,1,0,0,1,0
17,1,1,0,0,0,0,1,0,0,1,12666
40,1,0,1,0,0,0,0,0,1,1,6164
44,0,0,1,0,0,0,0,0,1,0,4016
19,0,0,1,0,0,0,0,0,0,1,14997
20,1,1,0,0,0,0,0,0,0,1,2937
20,0,1,0,0,0,0,0,0,0,1,14718
30,1,1,0,0,0,0,1,1,1,0,53980
38,1,1,0,0,0,0,1,1,1,0,39141
26,1,1,0,0,0,0,1,0,1,1,0
20,0,1,0,0,0,0,0,0,1,1,21355
22,1,1,0,0,0,0,0,0,1,0,3481
23,0,0,0,0,1,0,0,1,1,1,1811
17,0,1,0,0,0,0,0,0,1,1,15102
45,1,1,0,0,0,0,0,1,0,0,6547
34,1,1,0,0,0,0,1,0,0,1,25200
18,1,0,1,0,0,0,1,0,0,0,15655
37,0,1,0,0,0,0,1,0,0,1,30989
36,1,1,0,0,0,0,1,1,1,0,0
46,1,1,0,0,0,0,1,0,0,1,29186
24,1,0,1,0,0,0,0,0,1,1,13366
20,0,0,0,1,0,0,0,0,1,1,255
35,1,1,0,0,0,0,0,0,1,1,12945
19,0,0,1,0,0,0,0,0,0,1,18016
29,0,1,0,0,0,0,0,0,1,0,5523
41,0,1,0,0,0,0,1,0,0,0,25451
18,0,1,0,0,0,0,0,0,0,1,0
37,1,0,0,1,0,0,1,1,0,1,13395
23,0,0,0,1,0,0,1,1,0,1,0
35,1,1,0,0,0,0,1,0,0,1,4544
48,1,0,1,0,0,0,1,0,0,1,66
20,1,1,0,0,0,0,0,0,1,1,981
34,0,1,0,0,0,0,0,0,1,1,597
46,0,0,0,1,0,0,1,1,0,0,170
63,1,1,0,0,0,0,0,1,1,1,20787
22,1,0,1,0,0,0,0,0,1,1,33771
21,1,1,0,0,0,0,0,0,1,1,30839
49,0,1,0,0,0,0,0,1,0,0,0
46,1,1,0,0,0,0,1,1,1,1,34739
24,0,1,0,0,0,0,1,0,0,0,23433
40,1,1,0,0,0,0,1,1,1,1,27630
24,0,0,0,1,0,0,1,1,1,1,30376
27,1,1,0,0,0,0,0,0,1,1,3456
35,0,1,0,0,0,0,1,0,0,1,24897
34,0,1,0,0,0,0,0,0,0,1,27412
36,1,1,0,0,0,0,1,1,1,1,57404
35,1,1,0,0,0,0,1,1,1,1,40056
21,1,0,0,1,0,0,1,0,1,0,20031
35,1,1,0,0,0,0,0,0,0,1,0
26,1,0,0,1,0,0,1,0,0,0,1944
40,0,1,0,0,0,0,1,1,0,1,30756
30,1,1,0,0,0,0,0,0,1,1,14640
19,1,1,0,0,0,0,0,0,1,1,19495
18,1,1,0,0,0,0,0,0,1,1,42426
19,1,0,1,0,0,0,1,0,0,1,23850
23,1,1,0,0,0,0,1,0,0,1,39491
35,1,0,1,0,0,0,1,1,0,0,5607
20,0,1,0,0,0,0,0,0,1,1,69327
20,0,0,0,1,0,0,0,0,0,1,0
22,1,0,0,1,0,0,0,0,1,0,43571
37,0,0,1,0,0,0,0,0,1,1,7502
25,0,1,0,0,0,0,1,1,1,1,44410
19,1,1,0,0,0,0,0,0,0,1,857
22,1,1,0,0,0,0,0,1,1,1,20925
19,0,0,1,0,0,0,1,0,0,1,0
45,1,1,0,0,0,0,1,0,0,0,8196
34,0,1,0,0,0,0,0,0,1,1,0
20,1,0,1,0,0,0,0,0,0,1,4304
24,0,1,0,0,0,0,1,0,1,1,13052
22,0,0,1,0,0,0,0,0,0,0,13680
27,0,1,0,0,0,0,1,1,0,1,203
44,0,1,0,0,0,0,0,0,1,1,3855
31,1,1,0,0,0,0,1,0,0,0,37487
22,1,0,1,0,0,0,0,0,1,1,3699
24,1,1,0,0,0,0,1,0,0,1,5883
25,0,0,1,0,0,0,1,0,0,1,14866
19,1,1,0,0,0,0,0,0,1,1,2177
22,0,1,0,0,0,0,0,0,1,1,24195
20,1,1,0,0,0,0,0,0,0,1,11799
31,1,0,1,0,0,0,1,0,1,1,14140
39,0,1,0,0,0,0,1,1,0,1,17980
28,1,1,0,0,0,0,1,1,1,0,33862
19,0,0,1,0,0,0,0,0,1,0,0
36,0,0,1,0,0,0,0,0,0,1,2423
19,1,1,0,0,0,0,0,0,0,1,14380
40,0,1,0,0,0,0,0,0,1,1,19500
28,0,1,0,0,0,0,0,0,1,1,25250
20,1,1,0,0,0,0,0,1,0,0,273
28,1,0,1,0,0,0,1,0,0,1,34828
37,1,1,0,0,0,0,1,0,0,0,11007
40,0,1,0,0,0,0,1,1,0,0,41987
19,1,0,1,0,0,0,0,0,0,1,39295
16,0,1,0,0,0,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,1,0,367
19,0,1,0,0,0,0,0,0,0,0,5640
33,0,1,0,0,0,0,1,1,0,0,5068
24,1,0,1,0,0,0,1,0,0,1,468
30,0,0,1,0,0,0,1,0,1,1,2874
50,0,1,0,0,0,0,0,0,0,1,5067
39,0,1,0,0,0,0,1,1,0,1,26004
21,0,0,0,1,0,0,1,0,0,1,834
18,0,1,0,0,0,0,1,1,0,1,1740
26,0,1,0,0,0,0,0,0,1,0,8567
16,0,1,0,0,0,0,0,0,0,0,7927
39,1,1,0,0,0,0,0,1,0,1,7296
37,1,0,0,1,0,0,1,0,0,1,4501
66,1,1,0,0,0,0,0,0,0,0,28730
19,0,0,0,1,0,0,1,0,1,0,6588
20,0,0,1,0,0,0,0,0,1,1,26661
28,1,1,0,0,0,0,0,0,0,0,1379
45,1,1,0,0,0,0,0,0,1,1,35677
17,0,0,1,0,0,0,0,0,0,0,0
25,1,0,1,0,0,0,1,0,0,0,0
29,1,1,0,0,0,0,1,0,0,1,0
48,0,1,0,0,0,0,1,1,1,1,20577
20,1,0,1,0,0,0,0,0,0,0,15001
19,0,1,0,0,0,0,0,0,1,1,3992
23,1,1,0,0,0,0,1,1,1,0,21122
19,1,1,0,0,0,0,0,1,1,1,16674
34,1,0,0,1,0,0,0,0,1,1,723
31,0,0,1,0,0,0,1,0,1,1,0
22,0,1,0,0,0,0,0,0,1,1,11442
30,0,1,0,0,0,0,0,0,0,1,31047
22,0,0,0,0,0,1,0,0,0,1,9477
53,0,0,1,0,0,0,1,0,0,0,20720
23,1,1,0,0,0,0,1,1,1,1,53005
37,0,0,0,1,0,0,1,1,0,1,10042
30,1,1,0,0,0,0,1,0,0,1,11496
25,1,1,0,0,0,0,1,0,0,1,7644
37,0,1,0,0,0,0,1,0,0,0,31737
26,0,0,0,1,0,0,0,0,1,1,21994
41,0,1,0,0,0,0,0,0,1,1,816
21,0,1,0,0,0,0,0,0,0,1,2108
24,0,0,1,0,0,0,0,0,0,0,34784
32,1,1,0,0,0,0,0,0,1,1,11235
24,1,1,0,0,0,0,1,0,0,0,9188
24,1,0,1,0,0,0,1,0,0,1,23421
35,1,1,0,0,0,0,0,0,1,1,28062
19,0,1,0,0,0,0,0,0,1,1,42108
21,0,0,1,0,0,0,1,0,1,0,13980
17,0,0,0,1,0,0,1,1,0,1,13767
28,0,1,0,0,0,0,1,1,1,1,31924
18,0,0,1,0,0,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,1,1,6453
23,0,1,0,0,0,0,0,0,1,1,56291
18,0,1,0,0,0,0,0,0,1,0,23607
19,0,1,0,0,0,0,1,0,0,1,20822
18,0,1,0,0,0,0,0,0,1,1,21986
18,0,1,0,0,0,0,0,0,1,0,39065
61,1,1,0,0,0,0,0,1,0,1,2701
27,1,0,1,0,0,0,0,1,1,1,61769
26,1,0,1,0,0,0,1,0,0,1,17841
38,0,1,0,0,0,0,1,1,0,1,14110
28,1,1,0,0,0,0,1,1,1,1,32892
37,1,1,0,0,0,0,1,0,0,1,20016
57,1,1,0,0,0,0,0,1,0,1,16079
19,0,0,1,0,0,0,0,0,1,0,2739
19,0,1,0,0,0,0,0,1,1,1,32247
43,0,1,0,0,0,0,0,0,0,0,57
39,1,1,0,0,0,0,1,0,0,1,34086
27,0,1,0,0,0,0,0,0,1,1,20390
51,0,1,0,0,0,0,0,0,1,1,0
18,1,1,0,0,0,0,1,0,0,1,12992
18,0,1,0,0,0,0,1,0,0,1,8503
18,0,0,1,0,0,0,0,0,1,1,18215
28,1,1,0,0,0,0,1,0,0,1,10019
33,1,1,0,0,0,0,1,0,1,1,26898
67,0,0,1,0,0,0,1,1,1,1,0
38,0,1,0,0,0,0,0,0,0,1,20853
36,1,0,0,1,0,0,1,1,0,1,23063
21,0,0,0,1,0,0,0,0,1,1,1083
21,1,1,0,0,0,0,1,0,0,0,20141
30,1,1,0,0,0,0,1,1,1,1,0
30,1,0,1,0,0,0,1,0,0,1,26094
17,0,1,0,0,0,0,0,0,0,0,8363
65,0,1,0,0,0,0,0,1,0,1,5564
33,0,1,0,0,0,0,1,1,1,1,19696
18,1,1,0,0,0,0,1,1,1,1,26902
22,1,0,1,0,0,0,1,0,0,0,959
19,1,1,0,0,0,0,0,0,1,0,11567
28,1,0,1,0,0,0,1,0,0,1,2814
31,1,0,0,1,0,0,1,0,0,1,51
37,1,0,1,0,0,0,1,1,1,1,34644
21,0,1,0,0,0,0,1,0,1,1,12270
34,1,1,0,0,0,0,1,0,1,1,41105
32,0,1,0,0,0,0,1,1,0,1,42
36,0,1,0,0,0,0,1,1,0,0,807
37,0,0,1,0,0,0,1,1,1,1,0
19,0,1,0,0,0,0,1,1,0,1,8775
20,0,0,1,0,0,0,1,0,0,1,676
20,1,1,0,0,0,0,1,0,0,0,0
32,0,1,0,0,0,0,1,1,1,1,36390
31,0,1,0,0,0,0,0,0,1,1,44385
45,0,1,0,0,0,0,1,1,1,1,28949
34,0,1,0,0,0,0,0,1,0,1,0
18,1,0,0,1,0,0,1,0,0,0,4776
23,1,1,0,0,0,0,0,0,1,0,43925
19,0,1,0,0,0,0,0,0,1,0,1782
27,0,1,0,0,0,0,1,0,0,1,14963
19,0,0,0,1,0,0,0,0,1,1,12264
30,0,0,1,0,0,0,0,0,1,1,0
17,1,1,0,0,0,0,0,0,0,1,413
20,0,1,0,0,0,0,0,0,0,1,0
45,1,1,0,0,0,0,1,1,0,1,31349
20,1,0,1,0,0,0,0,0,0,1,9519
28,0,1,0,0,0,0,0,1,0,0,0
20,1,0,0,1,0,0,0,0,0,1,28739
54,0,1,0,0,0,0,0,1,1,1,10871
33,1,1,0,0,0,0,1,0,0,0,10847
24,1,0,1,0,0,0,1,0,0,1,1066
32,0,1,0,0,0,0,1,1,1,1,60326
18,0,0,1,0,0,0,0,0,1,1,0
19,0,1,0,0,0,0,1,0,0,1,1536
18,1,1,0,0,0,0,0,0,1,1,15864
17,1,1,0,0,0,0,0,0,1,1,27465
40,1,1,0,0,0,0,0,0,1,1,0
61,1,1,0,0,0,0,0,0,1,0,11172
17,0,0,1,0,0,0,0,0,1,0,0
22,0,1,0,0,0,0,0,0,1,1,0
29,0,1,0,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,1,1,1,5925
32,0,1,0,0,0,0,0,1,0,1,48
21,1,1,0,0,0,0,1,0,1,1,28191
25,0,0,1,0,0,0,1,1,1,1,68383
27,1,0,1,0,0,0,0,0,1,0,47821
31,0,1,0,0,0,0,1,0,0,1,8156
21,0,1,0,0,0,0,0,0,0,1,29245
17,0,1,0,0,0,0,0,0,1,0,6546
28,0,1,0,0,0,0,1,1,0,1,0
24,0,1,0,0,0,0,1,0,0,0,12690
21,1,1,0,0,0,0,0,0,0,1,2826
19,1,1,0,0,0,0,1,1,0,0,868
36,0,0,1,0,0,0,1,1,0,0,417
38,0,0,1,0,0,0,1,0,0,1,27678
39,0,1,0,0,0,0,0,0,1,1,18593
46,0,1,0,0,0,0,1,1,0,1,8756
26,0,1,0,0,0,0,0,0,0,0,3276
21,0,1,0,0,0,0,1,0,0,1,11751
19,1,0,1,0,0,0,0,0,0,1,6975
18,1,1,0,0,0,0,0,0,1,1,15993
21,1,0,1,0,0,0,0,0,1,0,38011
19,0,1,0,0,0,0,1,0,0,1,1397
33,0,1,0,0,0,0,1,1,0,1,8671
30,0,1,0,0,0,0,0,0,0,1,20917
36,0,0,1,0,0,0,0,0,1,1,234
26,1,0,1,0,0,0,1,0,0,1,2766
25,1,1,0,0,0,0,0,0,1,1,62713
29,0,1,0,0,0,0,1,1,0,1,0
39,0,1,0,0,0,0,0,1,0,1,2396
34,0,1,0,0,0,0,0,0,1,1,28290
35,0,0,1,0,0,0,1,1,0,1,0
30,1,1,0,0,0,0,1,0,0,0,487
21,0,0,0,1,0,0,1,0,0,1,0
40,0,0,1,0,0,0,0,0,0,1,0
29,0,1,0,0,0,0,1,1,0,1,1258
32,1,1,0,0,0,0,0,0,1,1,73548
17,0,0,1,0,0,0,0,0,1,1,4017
24,1,1,0,0,0,0,0,0,1,1,15860
28,0,1,0,0,0,0,1,0,0,0,9062
22,1,0,1,0,0,0,0,0,1,0,1937
31,0,1,0,0,0,0,1,1,0,1,1923
22,1,0,1,0,0,0,1,0,0,0,334
40,1,1,0,0,0,0,0,1,1,0,41106
36,0,0,1,0,0,0,0,0,1,0,6799
18,0,1,0,0,0,0,0,0,1,0,0
18,0,1,0,0,0,0,0,0,0,1,12770
42,0,1,0,0,0,0,1,0,1,0,25377
18,1,0,0,1,0,0,0,0,0,0,7383
24,0,0,0,1,0,0,1,0,0,0,0
42,0,1,0,0,0,0,1,1,0,1,6984
23,0,1,0,0,0,0,0,1,1,1,26268
21,1,1,0,0,0,0,1,1,0,1,6215
26,1,1,0,0,0,0,1,1,1,0,57157
39,1,0,1,0,0,0,1,0,0,1,21912
20,0,1,0,0,0,0,0,1,0,1,4831
25,0,1,0,0,0,0,1,0,0,1,22434
20,0,1,0,0,0,0,1,0,0,0,10877
44,1,1,0,0,0,0,0,0,0,1,36909
24,0,1,0,0,0,0,1,1,0,1,2198
28,1,0,1,0,0,0,0,0,1,1,5646
24,1,0,1,0,0,0,0,0,0,1,11391
28,0,1,0,0,0,0,1,0,0,1,1992
24,1,1,0,0,0,0,1,1,0,1,6399
19,1,0,0,1,0,0,0,0,0,1,4320
39,1,1,0,0,0,0,1,1,1,1,63180
18,1,0,1,0,0,0,0,0,1,1,12750
21,1,0,0,1,0,0,0,1,0,0,31475
28,1,0,0,1,0,0,1,1,0,1,26190
33,1,0,1,0,0,0,0,0,1,1,6978
25,1,0,1,0,0,0,0,0,1,0,13781
33,1,0,0,1,0,0,1,0,0,1,10143
27,1,1,0,0,0,0,1,1,0,1,376
42,1,1,0,0,0,0,1,1,1,1,8474
29,0,1,0,0,0,0,0,1,0,1,20945
18,0,0,1,0,0,0,0,0,0,0,3655
35,0,1,0,0,0,0,0,0,1,1,20565
33,1,0,1,0,0,0,1,1,0,1,4146
24,1,1,0,0,0,0,1,1,1,1,46521
20,0,1,0,0,0,0,0,0,1,1,25387
24,1,1,0,0,0,0,1,1,1,1,46497
33,1,1,0,0,0,0,1,1,0,1,25689
30,1,0,0,1,0,0,1,0,0,1,738
44,0,1,0,0,0,0,1,0,1,1,53769
21,1,0,0,1,0,0,1,1,0,0,12842
21,1,1,0,0,0,0,0,0,0,1,15378
27,0,0,1,0,0,0,0,0,1,1,297
31,1,0,1,0,0,0,1,0,1,1,28158
21,0,0,0,1,0,0,0,0,1,1,23031
21,1,1,0,0,0,0,0,1,1,0,16514
30,1,1,0,0,0,0,1,0,0,1,8938
49,0,0,1,0,0,0,0,0,0,1,12381
32,1,0,1,0,0,0,0,0,1,1,42031
19,0,1,0,0,0,0,0,0,1,1,12620
29,1,1,0,0,0,0,0,0,0,1,22579
23,1,1,0,0,0,0,0,0,0,1,19887
19,1,1,0,0,0,0,1,1,0,1,37560
23,1,1,0,0,0,0,1,0,0,1,4307
44,0,1,0,0,0,0,0,0,1,0,36273
20,1,1,0,0,0,0,0,0,0,0,17543
35,0,1,0,0,0,0,1,1,0,0,13853
48,0,1,0,0,0,0,0,0,0,1,16453
27,1,1,0,0,0,0,0,0,1,1,2433
30,0,0,1,0,0,0,1,1,0,1,38930
33,0,1,0,0,0,0,1,1,0,1,312
23,1,1,0,0,0,0,0,0,1,1,1704
25,1,1,0,0,0,0,0,0,0,1,6324
21,1,0,0,1,0,0,0,0,0,1,23574
32,1,1,0,0,0,0,1,0,0,0,25941
30,1,1,0,0,0,0,1,1,1,1,22062
25,1,0,0,1,0,0,1,0,0,1,19859
19,1,1,0,0,0,0,0,0,1,1,7459
18,0,1,0,0,0,0,0,1,0,1,2683
25,1,1,0,0,0,0,0,1,1,1,0
25,1,1,0,0,0,0,1,1,0,1,1109
18,0,0,0,1,0,0,0,0,1,1,29025
42,1,1,0,0,0,0,0,0,1,1,5081
20,1,1,0,0,0,0,1,1,1,0,28857
18,0,0,0,1,0,0,1,0,0,1,261
36,0,0,1,0,0,0,0,0,0,0,3966
39,0,0,0,1,0,0,1,1,0,1,0
18,1,0,1,0,0,0,0,0,1,0,5166
22,0,1,0,0,0,0,0,0,1,1,43488
30,1,1,0,0,0,0,1,0,0,1,1042
17,0,1,0,0,0,0,0,0,0,1,3058
61,1,1,0,0,0,0,0,0,0,1,7698
21,1,1,0,0,0,0,0,0,1,1,31272
17,0,0,1,0,0,0,0,0,0,1,6492
23,0,1,0,0,0,0,0,0,1,1,108
24,0,0,1,0,0,0,0,0,0,1,16641
22,0,1,0,0,0,0,1,0,0,1,48792
18,0,1,0,0,0,0,1,0,0,1,0
16,0,0,1,0,0,0,0,0,1,0,12306
25,1,0,1,0,0,0,1,0,0,0,15396
37,0,1,0,0,0,0,0,1,1,0,6512
26,1,0,1,0,0,0,1,0,0,1,24796
19,0,0,1,0,0,0,0,0,1,1,8424
49,1,1,0,0,0,0,0,1,1,1,39759
22,0,0,0,1,0,0,0,0,0,1,22278
26,1,0,1,0,0,0,0,0,0,1,4526
22,1,0,1,0,0,0,0,0,1,1,12212
20,0,1,0,0,0,0,0,0,0,1,7509
31,1,1,0,0,0,0,1,1,1,1,1215
27,1,0,1,0,0,0,0,0,1,1,44227
20,1,1,0,0,0,0,0,0,0,1,5872
33,0,1,0,0,0,0,1,0,0,1,35005
25,1,1,0,0,0,0,0,1,1,0,25577
28,0,0,1,0,0,0,1,0,0,1,30213
29,0,1,0,0,0,0,0,0,0,1,0
30,0,1,0,0,0,0,1,0,0,1,0
24,0,1,0,0,0,0,0,0,0,1,0
26,0,0,0,1,0,0,1,1,1,1,24030
26,1,0,1,0,0,0,1,0,0,1,11653
39,1,0,1,0,0,0,1,1,1,1,912
23,1,1,0,0,0,0,1,0,0,1,46283
67,1,1,0,0,0,0,1,0,0,0,14386
19,1,1,0,0,0,0,1,0,0,1,16455
29,0,0,1,0,0,0,0,0,1,0,17792
41,1,1,0,0,0,0,1,1,1,0,19556
18,0,0,0,1,0,0,0,0,0,1,17643
17,0,0,1,0,0,0,0,0,1,1,849
33,0,1,0,0,0,0,1,1,0,1,676
21,1,0,0,0,0,1,0,0,0,1,30898
52,0,0,1,0,0,0,0,0,0,1,20569
19,0,1,0,0,0,0,0,0,0,1,3627
34,1,0,1,0,0,0,0,0,1,1,55653
20,1,1,0,0,0,0,0,0,0,0,42293
19,0,0,1,0,0,0,0,0,1,0,23518
16,0,0,0,1,0,0,1,0,0,1,0
19,0,1,0,0,0,0,0,0,1,0,1990
19,0,1,0,0,0,0,0,0,1,1,2268
34,0,0,0,1,0,0,1,1,0,1,18840
32,1,0,1,0,0,0,0,0,1,0,5876
42,0,0,0,1,0,0,1,0,0,1,36899
53,1,0,1,0,0,0,0,0,0,1,5013
37,1,1,0,0,0,0,1,0,0,1,9219
21,1,0,0,1,0,0,0,0,1,1,37908
35,0,1,0,0,0,0,0,1,0,0,8307
36,0,0,1,0,0,0,0,0,1,1,0
19,0,1,0,0,0,0,0,0,0,1,669
30,0,0,1,0,0,0,0,0,1,0,1317
19,1,1,0,0,0,0,1,1,0,1,1617
27,1,1,0,0,0,0,1,0,0,1,7587
43,0,1,0,0,0,0,0,0,0,1,19651
31,1,1,0,0,0,0,0,0,0,1,19048
19,1,1,0,0,0,0,0,0,1,1,21525
18,0,1,0,0,0,0,0,0,1,1,1084
24,0,1,0,0,0,0,1,0,0,1,11642
26,0,0,1,0,0,0,1,0,0,0,6747
54,0,1,0,0,0,0,1,1,1,1,14857
22,1,0,1,0,0,0,1,0,0,1,7183
18,0,0,0,1,0,0,0,0,0,1,0
35,1,1,0,0,0,0,1,1,0,1,10755
18,0,0,1,0,0,0,0,0,1,1,0
16,0,1,0,0,0,0,0,0,0,0,1328
26,1,1,0,0,0,0,0,0,1,1,8400
22,1,0,1,0,0,0,0,0,1,0,19644
32,1,1,0,0,0,0,1,0,0,1,171
21,0,1,0,0,0,0,1,0,0,1,22687
26,1,1,0,0,0,0,0,0,1,0,42501
28,0,1,0,0,0,0,1,1,0,1,9371
21,1,1,0,0,0,0,1,0,0,1,29593
53,0,1,0,0,0,0,1,1,1,1,0
27,0,0,1,0,0,0,0,0,1,1,9916
36,0,1,0,0,0,0,1,1,1,1,2871
29,0,1,0,0,0,0,0,0,1,0,11055
37,0,0,1,0,0,0,1,1,1,1,43085
27,0,1,0,0,0,0,0,0,0,0,0
18,0,0,0,1,0,0,0,0,1,1,16123
41,1,0,1,0,0,0,0,0,1,1,3315
52,0,1,0,0,0,0,0,0,1,1,0
21,1,0,1,0,0,0,0,0,1,0,5911
18,0,1,0,0,0,0,0,0,0,1,4518
30,0,0,1,0,0,0,0,0,1,1,39324
47,0,0,0,1,0,0,1,0,0,1,0
19,1,1,0,0,0,0,0,0,0,1,683
42,0,1,0,0,0,0,1,1,1,0,61672
23,1,0,1,0,0,0,0,0,1,0,20125
26,0,1,0,0,0,0,1,1,0,1,9380
22,1,0,1,0,0,0,0,0,1,1,0
23,1,1,0,0,0,0,1,1,1,1,17473
34,1,1,0,0,0,0,1,0,1,1,7532
22,0,1,0,0,0,0,0,0,0,0,16590
17,0,0,0,1,0,0,0,1,1,0,28258
41,1,1,0,0,0,0,1,1,1,1,15446
17,0,0,0,1,0,0,0,0,0,1,681
29,0,0,1,0,0,0,0,0,1,1,4839
33,0,1,0,0,0,0,1,1,1,1,2679
16,0,1,0,0,0,0,0,0,1,1,70
23,0,0,1,0,0,0,0,0,0,1,20058
20,1,1,0,0,0,0,0,0,0,1,1350
22,0,1,0,0,0,0,0,0,0,0,16934
24,0,1,0,0,0,0,1,1,0,1,8800
34,0,1,0,0,0,0,1,0,0,1,9730
23,1,0,1,0,0,0,1,0,0,1,12174
23,1,1,0,0,0,0,1,1,1,1,57181
24,1,1,0,0,0,0,0,0,1,0,72074
26,1,1,0,0,0,0,1,0,0,1,9126
27,0,0,1,0,0,0,1,0,0,0,2670
31,1,0,1,0,0,0,0,0,1,1,53478
21,0,0,1,0,0,0,0,0,0,1,587
26,0,1,0,0,0,0,1,1,1,0,1045
37,0,1,0,0,0,0,1,0,0,0,43215
35,0,1,0,0,0,0,1,0,0,1,14481
31,1,1,0,0,0,0,0,0,0,1,7279
21,0,1,0,0,0,0,1,0,0,0,3438
27,0,1,0,0,0,0,1,1,0,1,6587
29,1,0,1,0,0,0,0,1,1,0,38622
22,1,1,0,0,0,0,0,0,1,0,9015
23,0,0,1,0,0,0,0,0,1,1,20184
